date,marketCap,traceName
2015-08-06,77148309342.76999,Health Care
2015-08-13,78584793437.95,Health Care
2015-08-20,77150909576.14,Health Care
2015-08-27,76532675652.70999,Health Care
2015-09-03,76610506511.5,Health Care
2015-09-10,79018077290.84,Health Care
2015-09-17,77598165108.70999,Health Care
2015-09-24,76506065398.45,Health Care
2015-10-01,77752044610.66,Health Care
2015-10-08,77759560800.84,Health Care
2015-10-15,77371498024.45,Health Care
2015-10-22,79311785179.66,Health Care
2015-10-29,79047482705.20999,Health Care
2015-11-05,76911557870.82,Health Care
2015-11-12,77915373756.42,Health Care
2015-11-19,78537595394.63,Health Care
2015-11-26,78417936735.82,Health Care
2015-12-03,78451191236.20999,Health Care
2015-12-10,78577996506.37,Health Care
2015-12-17,78510187554.76001,Health Care
2015-12-24,77964203016.03,Health Care
2016-01-04,77563172827.6,Health Care
2015-01-05,11428736586330.23,"Energy (Oil, Gas, Coal)"
2015-01-08,12352229708058.277,"Energy (Oil, Gas, Coal)"
2015-01-15,12652729834331.03,"Energy (Oil, Gas, Coal)"
2015-01-22,13511934852030.58,"Energy (Oil, Gas, Coal)"
2015-01-29,13318899965830.879,"Energy (Oil, Gas, Coal)"
2015-02-05,13693735023437.73,"Energy (Oil, Gas, Coal)"
2015-02-12,14839350414567.61,"Energy (Oil, Gas, Coal)"
2015-02-19,14724901193768.76,"Energy (Oil, Gas, Coal)"
2015-02-26,14266336919023.059,"Energy (Oil, Gas, Coal)"
2015-03-05,14567003015298.45,"Energy (Oil, Gas, Coal)"
2015-03-12,13606019957361.0,"Energy (Oil, Gas, Coal)"
2015-03-19,13347717660764.8,"Energy (Oil, Gas, Coal)"
2015-03-26,13055136458829.08,"Energy (Oil, Gas, Coal)"
2015-04-02,13825941413511.682,"Energy (Oil, Gas, Coal)"
2015-04-09,13727944495458.232,"Energy (Oil, Gas, Coal)"
2015-04-16,13828132337464.15,"Energy (Oil, Gas, Coal)"
2015-04-23,13631670687601.828,"Energy (Oil, Gas, Coal)"
2015-04-30,13875245312813.26,"Energy (Oil, Gas, Coal)"
2015-05-07,13830038973405.88,"Energy (Oil, Gas, Coal)"
2015-05-14,13777655311602.352,"Energy (Oil, Gas, Coal)"
2015-05-21,13331051677915.33,"Energy (Oil, Gas, Coal)"
2015-05-28,13542183355538.45,"Energy (Oil, Gas, Coal)"
2015-06-04,13137492190467.129,"Energy (Oil, Gas, Coal)"
2015-06-11,13331814552396.783,"Energy (Oil, Gas, Coal)"
2015-06-18,13483885472197.11,"Energy (Oil, Gas, Coal)"
2015-06-25,13300295897042.127,"Energy (Oil, Gas, Coal)"
2015-07-02,13201383413494.68,"Energy (Oil, Gas, Coal)"
2015-07-09,12981657173946.678,"Energy (Oil, Gas, Coal)"
2015-07-16,13162937632488.559,"Energy (Oil, Gas, Coal)"
2015-07-23,12853400066654.627,"Energy (Oil, Gas, Coal)"
2015-07-30,13016264909342.182,"Energy (Oil, Gas, Coal)"
2015-08-06,13337268947850.76,"Energy (Oil, Gas, Coal)"
2015-08-13,13612837108285.48,"Energy (Oil, Gas, Coal)"
2015-08-20,13396493007420.65,"Energy (Oil, Gas, Coal)"
2015-08-27,13415510739470.38,"Energy (Oil, Gas, Coal)"
2015-09-03,13636680034722.281,"Energy (Oil, Gas, Coal)"
2015-09-10,13713932507153.1,"Energy (Oil, Gas, Coal)"
2015-09-17,13796484177372.629,"Energy (Oil, Gas, Coal)"
2015-09-24,12883483720129.13,"Energy (Oil, Gas, Coal)"
2015-10-01,12980310493239.758,"Energy (Oil, Gas, Coal)"
2015-10-08,13460299048416.75,"Energy (Oil, Gas, Coal)"
2015-10-15,13773223059726.2,"Energy (Oil, Gas, Coal)"
2015-10-22,13551129251863.281,"Energy (Oil, Gas, Coal)"
2015-10-29,13549219178935.451,"Energy (Oil, Gas, Coal)"
